Type,Qualifier,Name,Systematic_Name,Chromosome,Start,End
CDS,,,,chrXV,34658,35407
ARS,,Autonomously Replicating Sequence,ARS1531,chrXV,35669,35904
ARS_consensus_sequence,,,,chrXV,35713,35729
blocked reading frame,,,YOL153C,chrXV,36822,38567
CDS,,,,chrXV,36822,38567
ORF,Verified,Ferric REductase,YOL152W,chrXV,40748,42610
CDS,,,,chrXV,40748,42610
ORF,Verified,Genes de Respuesta a Estres (stress responsive genes),YOL151W,chrXV,43694,44722
CDS,,,,chrXV,43694,44722
ORF,Dubious,,YOL150C,chrXV,44473,44784
CDS,,,,chrXV,44473,44784
ORF,Verified,mRNA DeCaPping,YOL149W,chrXV,44938,45633
CDS,,,,chrXV,44938,45633
ORF,Verified,SuPpressor of Ty,YOL148C,chrXV,45760,47574
CDS,,,,chrXV,45760,47574
ORF,Verified,PEroXin,YOL147C,chrXV,47933,48643
CDS,,,,chrXV,47933,48643
ORF,Verified,Partner of Sld Five,YOL146W,chrXV,48864,49448
CDS,,,,chrXV,48864,49448
ORF,Verified,Cln Three (CLN3) Requiring,YOL145C,chrXV,49555,52788
CDS,,,,chrXV,49555,52788
ORF,Verified,NucleOlar Protein,YOL144W,chrXV,53098,54552
CDS,,,,chrXV,53098,54552
ORF,Verified,RIBoflavin biosynthesis,YOL143C,chrXV,54595,55104
CDS,,,,chrXV,54595,55104
ORF,Verified,Ribosomal RNA Processing,YOL142W,chrXV,55558,56280
CDS,,,,chrXV,55558,56280
ORF,Verified,Protein Phosphatase Methyltransferase,YOL141W,chrXV,56452,58539
CDS,,,,chrXV,56452,58539
matrix attachment site,,Extra TFIIIC,ETC2,chrXV,58541,58563
ORF,Verified,ARGinine requiring,YOL140W,chrXV,58759,60030
CDS,,,,chrXV,58759,60030
ORF,Verified,Cell Division Cycle,YOL139C,chrXV,60383,61024
CDS,,,,chrXV,60383,61024
ORF,Verified,Restriction of Telomere Capping,YOL138C,chrXV,61325,65350
CDS,,,,chrXV,61325,65350
ORF,Verified,Bypass of Stop Codon,YOL137W,chrXV,65621,67114
CDS,,,,chrXV,65621,67114
ORF,Verified,6-PhosphoFructo-2-Kinase,YOL136C,chrXV,67561,68754
CDS,,,,chrXV,67561,68754
ORF,Verified,MEDiator complex,YOL135C,chrXV,69376,70044
CDS,,,,chrXV,69376,70044
ORF,Dubious,,YOL134C,chrXV,70156,70545
CDS,,,,chrXV,70156,70545
ORF,Verified,High level expression Reduces Ty3 transposition,YOL133W,chrXV,70325,70690
CDS,,,,chrXV,70325,70690
ORF,Verified,Glycophospholipid-Anchored Surface protein,YOL132W,chrXV,71300,72715
CDS,,,,chrXV,71300,72715
ARS,,,ARS1507,chrXV,72683,72753
ARS_consensus_sequence,,,,chrXV,72687,72703
ORF,Uncharacterized,,YOL131W,chrXV,73031,73357
CDS,,,,chrXV,73031,73357
ORF,Verified,ALuminum Resistance,YOL130W,chrXV,74400,76979
CDS,,,,chrXV,74400,76979
ORF,Verified,Vacuolar Protein Sorting,YOL129W,chrXV,77560,78114
CDS,,,,chrXV,77560,78114
ORF,Verified,Yeast homolog of Glycogen synthase Kinase,YOL128C,chrXV,78352,79479
CDS,,,,chrXV,78352,79479
ORF,Verified,Ribosomal Protein of the Large subunit,YOL127W,chrXV,80348,81190
CDS,,,,chrXV,80348,80360
intron,,,,chrXV,80361,80774
CDS,,,,chrXV,80775,81190
ORF,Verified,Malate DeHydrogenase,YOL126C,chrXV,81787,82920
CDS,,,,chrXV,81787,82920
ORF,Verified,TRna Methyltransferase,YOL125W,chrXV,83834,85264
CDS,,,,chrXV,83834,85264
ARS,,,ARS1508,chrXV,85270,85361
ARS_consensus_sequence,,,,chrXV,85344,85360
ORF,Verified,TRna Methyltransferase,YOL124C,chrXV,85456,86757
CDS,,,,chrXV,85456,86757
ORF,Verified,Heterogenous nuclear RibonucleoProtein,YOL123W,chrXV,87844,89448
CDS,,,,chrXV,87844,89448
ORF,Verified,Suppressor of Mitochondria import Function,YOL122C,chrXV,89692,91419
CDS,,,,chrXV,89692,91419
ORF,Verified,Ribosomal Protein of the Small subunit,YOL121C,chrXV,92026,92850
CDS,,,,chrXV,92026,92440
intron,,,,chrXV,92441,92830
CDS,,,,chrXV,92831,92850
ORF,Verified,Ribosomal Protein of the Large subunit,YOL120C,chrXV,93395,94402
CDS,,,,chrXV,93395,93843
intron,,,,chrXV,93844,94290
CDS,,,,chrXV,94291,94402
ORF,Verified,MonoCarboxylate transporter Homolog,YOL119C,chrXV,94856,96361
CDS,,,,chrXV,94856,96361
ORF,Uncharacterized,,YOL118C,chrXV,96608,96916
CDS,,,,chrXV,96608,96916
ORF,Verified,,YOL117W,chrXV,97551,99488
CDS,,,,chrXV,97551,99488
ORF,Verified,Multicopy suppressor of SNF1 mutation,YOL116W,chrXV,99809,100957
CDS,,,,chrXV,99809,100957
ORF,Verified,Poly(A) Polymerase,YOL115W,chrXV,101475,103229
CDS,,,,chrXV,101475,103229
ORF,Verified,peptidyl tRNA hydrolase 4,YOL114C,chrXV,103317,103925
CDS,,,,chrXV,103317,103925
ORF,Verified,STE20/PAK homologous Kinase related to Morphogenesis,YOL113W,chrXV,104326,106293
CDS,,,,chrXV,104326,106293
ORF,Verified,Multicopy Suppression of a Budding defect,YOL112W,chrXV,106710,108188
CDS,,,,chrXV,106710,108188
ORF,Verified,Mating-Deficient Yeast,YOL111C,chrXV,108258,108896
CDS,,,,chrXV,108258,108896
ORF,Verified,Suppressor of Hyperactive Ras,YOL110W,chrXV,109176,109889
CDS,,,,chrXV,109176,109889
ORF,Verified,ZEOcin resistance,YOL109W,chrXV,110297,110638
CDS,,,,chrXV,110297,110638
tRNA gene,,,YNCO0001C,chrXV,110962,111033
noncoding_exon,,,,chrXV,110962,111033
ORF,Verified,INOsitol requiring,YOL108C,chrXV,111431,111886
CDS,,,,chrXV,111431,111886
ORF,Uncharacterized,,YOL107W,chrXV,112102,113130
CDS,,,,chrXV,112102,113130
ORF,Dubious,,YOL106W,chrXV,113226,113579
CDS,,,,chrXV,113226,113579
long terminal repeat,,,YOLCdelta3,chrXV,113294,113626
tRNA gene,,,YNCO0002W,chrXV,113802,113874
noncoding_exon,,,,chrXV,113802,113874
ARS,,,ARS1509,chrXV,113885,113983
ARS_consensus_sequence,,,,chrXV,113894,113910
ORF,Verified,cell Wall integrity and Stress response Component,YOL105C,chrXV,114138,115808
CDS,,,,chrXV,114138,115808
ORF,Verified,NonDisJunction,YOL104C,chrXV,116396,117454
CDS,,,,chrXV,116396,117454
long terminal repeat,,,YOLWdelta4,chrXV,117703,118040
LTR retrotransposon,,,YOLWTy1-1,chrXV,117703,123628
transposable element gene,,,YOL103W-A,chrXV,118000,119322
CDS,,,,chrXV,118000,119322
transposable element gene,,,YOL103W-B,chrXV,118000,123268
CDS,,,,chrXV,118000,119304
plus_1_translational_frameshift,,,,chrXV,119305,119305
CDS,,,,chrXV,119306,123268
long terminal repeat,,,YOLWdelta5,chrXV,123291,123628
ORF,Verified,myo-Inositol TRansporter,YOL103W,chrXV,124001,125830
CDS,,,,chrXV,124001,125830
ORF,Verified,tRNA 2'-PhosphoTransferase,YOL102C,chrXV,125997,126689
CDS,,,,chrXV,125997,126689
ORF,Verified,Implicated in Zinc Homeostasis,YOL101C,chrXV,126982,127920
CDS,,,,chrXV,126982,127920
ORF,Verified,Pkb-activating Kinase Homolog,YOL100W,chrXV,129237,132482
CDS,,,,chrXV,129237,132482
ORF,Dubious,,YOL099C,chrXV,132017,132508
CDS,,,,chrXV,132017,132508
ORF,Verified,Suppressor of Degenerative Death,YOL098C,chrXV,132725,135838
CDS,,,,chrXV,132725,135838
snoRNA gene,,Small Nucleolar RNA,YNCO0003C,chrXV,136088,136183
noncoding_exon,,,,chrXV,136088,136183
ORF,Uncharacterized,,YOL097W-A,chrXV,136220,136405
CDS,,,,chrXV,136220,136405
ORF,Verified,W (tryptophan) RS (tRNA synthetase),YOL097C,chrXV,136527,137825
CDS,,,,chrXV,136527,137825
ORF,Verified,COenzyme Q,YOL096C,chrXV,138107,139045
CDS,,,,chrXV,138107,139045
ORF,Verified,Helicase in MItochondria,YOL095C,chrXV,139227,141347
CDS,,,,chrXV,139227,141347
ORF,Verified,Replication Factor C,YOL094C,chrXV,141584,142555
CDS,,,,chrXV,141584,142555
ORF,Verified,Transfer RNA Methyltransferase,YOL093W,chrXV,142815,143696
CDS,,,,chrXV,142815,143696
ORF,Verified,Yeast PQ-loop protein,YOL092W,chrXV,144204,145130
CDS,,,,chrXV,144204,145130
ORF,Verified,SPOrulation,YOL091W,chrXV,145334,147163
CDS,,,,chrXV,145334,147163
ORF,Verified,MutS Homolog,YOL090W,chrXV,147382,150276
CDS,,,,chrXV,147382,150276
ORF,Verified,HALotolerance,YOL089C,chrXV,150398,153490
CDS,,,,chrXV,150398,153490
ORF,Verified,Multicopy suppressor of PDI1 deletion,YOL088C,chrXV,153912,154745
CDS,,,,chrXV,153912,154745
ORF,Verified,DUB-associated Factor 1,YOL087C,chrXV,155287,158637
CDS,,,,chrXV,155287,158637
ORF,Verified,Mph1-associated Histone-Fold protein,YOL086W-A,chrXV,159173,159445
CDS,,,,chrXV,159173,159445
ORF,Verified,Alcohol DeHydrogenase,YOL086C,chrXV,159548,160594
CDS,,,,chrXV,159548,160594
ORF,Dubious,,YOL085W-A,chrXV,161579,161791
CDS,,,,chrXV,161579,161791
ORF,Uncharacterized,,YOL085C,chrXV,161673,162014
CDS,,,,chrXV,161673,162014
ORF,Verified,PHosphate Metabolism,YOL084W,chrXV,162356,165331
CDS,,,,chrXV,162356,165331
ORF,Verified,AuTophaGy related,YOL083W,chrXV,165714,166952
CDS,,,,chrXV,165714,166952
ORF,Dubious,,YOL083C-A,chrXV,166461,166601
CDS,,,,chrXV,166461,166601
ARS,,,ARS1510,chrXV,166976,167221
ARS_consensus_sequence,,,,chrXV,167002,167018
ORF,Verified,AuTophaGy related,YOL082W,chrXV,168727,169974
CDS,,,,chrXV,168727,169974
ORF,Verified,Inhibitory Regulator of the RAS-cAMP pathway,YOL081W,chrXV,171070,180309
CDS,,,,chrXV,171070,180309
ORF,Verified,Rna EXonuclease,YOL080C,chrXV,180558,181427
CDS,,,,chrXV,180558,181427
ORF,Dubious,,YOL079W,chrXV,181057,181455
CDS,,,,chrXV,181057,181455
ORF,Verified,Adheres VOraciously (to TOR2),YOL078W,chrXV,181682,185212
CDS,,,,chrXV,181682,185212
ORF,Verified,ATP synthase,YOL077W-A,chrXV,185438,185644
CDS,,,,chrXV,185438,185644
ORF,Verified,Xenopus laevis Brix (Biogenesis of Ribosomes in Xenopus) homolog,YOL077C,chrXV,185848,186723
CDS,,,,chrXV,185848,186723
ORF,Verified,Mitochondrial Distribution and Morphology,YOL076W,chrXV,187024,189414
CDS,,,,chrXV,187024,189414
ORF,Verified,,YOL075C,chrXV,189658,193542
CDS,,,,chrXV,189658,193542
ORF,Verified,Defective for SREBP Cleavage,YOL073C,chrXV,193832,194800
CDS,,,,chrXV,193832,194800
ORF,Verified,Tho2/Hpr1 Phenotype,YOL072W,chrXV,194970,196337
CDS,,,,chrXV,194970,196337
ORF,Verified,Succinate DeHydrogenase,YOL071W,chrXV,196507,196995
CDS,,,,chrXV,196507,196995
ORF,Verified,Nap1p and Bud neck Associated,YOL070C,chrXV,197220,198725
CDS,,,,chrXV,197220,198725
ORF,Verified,NUclear Filament-containing protein,YOL069W,chrXV,198942,200297
CDS,,,,chrXV,198942,200297
ORF,Verified,Homolog of SIR Two (SIR2),YOL068C,chrXV,200368,201879
CDS,,,,chrXV,200368,201879
ORF,Verified,ReTroGrade regulation,YOL067C,chrXV,201985,202518
CDS,,,,chrXV,201985,202518
ORF,Verified,RIBoflavin biosynthesis,YOL066C,chrXV,202696,204471
CDS,,,,chrXV,202696,204471
ORF,Verified,INositol polyphosphate 5-Phosphatase,YOL065C,chrXV,204731,205885
CDS,,,,chrXV,204731,205885
ORF,Verified,METhionine requiring,YOL064C,chrXV,206103,207176
CDS,,,,chrXV,206103,207176
ORF,Verified,Constitutive RNR Transcription regulators,YOL063C,chrXV,207392,210265
CDS,,,,chrXV,207392,210265
ORF,Verified,clathrin Adaptor Protein complex Medium chain,YOL062C,chrXV,210520,211995
CDS,,,,chrXV,210520,211995
ORF,Verified,PhosphoRibosylpyrophosphate Synthetase,YOL061W,chrXV,212244,213734
CDS,,,,chrXV,212244,213734
ORF,Verified,,YOL060C,chrXV,214017,216137
CDS,,,,chrXV,214017,216137
ORF,Verified,Glycerol-3-Phosphate Dehydrogenase,YOL059W,chrXV,217126,218448
CDS,,,,chrXV,217126,218448
ORF,Verified,ARGinine requiring,YOL058W,chrXV,219211,220473
CDS,,,,chrXV,219211,220473
ORF,Verified,,YOL057W,chrXV,220767,222902
CDS,,,,chrXV,220767,222902
ORF,Verified,Glycerate PhosphoMutase,YOL056W,chrXV,223268,224179
CDS,,,,chrXV,223268,224179
ORF,Verified,THIamine metabolism,YOL055C,chrXV,224420,226075
CDS,,,,chrXV,224420,226075
tRNA gene,,,YNCO0004C,chrXV,226611,226681
noncoding_exon,,,,chrXV,226611,226681
long terminal repeat,,,YOLWsigma1,chrXV,226696,227037
long terminal repeat,,,YOLWdelta6,chrXV,227096,227293
long terminal repeat,,,YOLCdelta7,chrXV,227851,228178
tRNA gene,,,YNCO0005W,chrXV,228331,228404
noncoding_exon,,,,chrXV,228331,228404
ORF,Verified,Pob3/Spt16 Histone associated,YOL054W,chrXV,228614,229834
CDS,,,,chrXV,228614,229834
ORF,Verified,Altered Inheritance rate of Mitochondria,YOL053W,chrXV,230085,231272
CDS,,,,chrXV,230085,231272
ORF,Verified,DNA Damage Responsive,YOL052C-A,chrXV,231570,231755
CDS,,,,chrXV,231570,231755
ORF,Verified,SPErmidine auxotroph,YOL052C,chrXV,232446,233636
CDS,,,,chrXV,232446,233636
snoRNA gene,,Small Nucleolar RNA,YNCO0006W,chrXV,234346,234546
noncoding_exon,,,,chrXV,234346,234546
ORF,Verified,GALactose metabolism,YOL051W,chrXV,234940,238185
CDS,,,,chrXV,234940,238185
ORF,Dubious,,YOL050C,chrXV,237882,238202
CDS,,,,chrXV,237882,238202
ORF,Verified,Glutathione,YOL049W,chrXV,238619,240094
CDS,,,,chrXV,238619,240094
ORF,Verified,Regulator of rDNA Transcription,YOL048C,chrXV,240204,241310
CDS,,,,chrXV,240204,240947
intron,,,,chrXV,240948,241025
CDS,,,,chrXV,241026,241310
ORF,Verified,Lipid Droplets in Sporulation,YOL047C,chrXV,241614,242747
CDS,,,,chrXV,241614,242441
intron,,,,chrXV,242442,242504
CDS,,,,chrXV,242505,242747
ORF,Dubious,,YOL046C,chrXV,243466,244140
CDS,,,,chrXV,243466,244140
ORF,Verified,Pas domain-containing Serine/threonine protein Kinase,YOL045W,chrXV,243497,246802
CDS,,,,chrXV,243497,246802
ORF,Verified,PEroXisome related,YOL044W,chrXV,247150,248301
CDS,,,,chrXV,247150,248301
ORF,Verified,eNdonuclease Three-like Glycosylase,YOL043C,chrXV,248392,249534
CDS,,,,chrXV,248392,249534
ORF,Verified,,YOL042W,chrXV,249825,250916
CDS,,,,chrXV,249825,250916
ORF,Verified,NucleOlar Protein,YOL041C,chrXV,251267,252646
CDS,,,,chrXV,251267,252646
ORF,Verified,Ribosomal Protein of the Small subunit,YOL040C,chrXV,253149,253577
CDS,,,,chrXV,253149,253577
ORF,Verified,Ribosomal Protein P2 Alpha,YOL039W,chrXV,254297,254617
CDS,,,,chrXV,254297,254617
ORF,Uncharacterized,,YOL038C-A,chrXV,254926,255021
CDS,,,,chrXV,254926,255021
ORF,Verified,PRoteinase yscE,YOL038W,chrXV,255337,256101
CDS,,,,chrXV,255337,256101
ORF,Dubious,,YOL037C,chrXV,256666,257019
CDS,,,,chrXV,256666,257019
ORF,Uncharacterized,,YOL036W,chrXV,256745,259030
CDS,,,,chrXV,256745,259030
ORF,Dubious,,YOL035C,chrXV,258803,259105
CDS,,,,chrXV,258803,259105
snoRNA gene,,Small Nucleolar RNA,YNCO0007W,chrXV,259489,259578
noncoding_exon,,,,chrXV,259489,259578
ORF,Verified,Structural Maintenance of Chromosomes,YOL034W,chrXV,259923,263204
CDS,,,,chrXV,259923,263204
ORF,Verified,"Mitochondrial aminoacyl-tRNA Synthetase, Glutamate (E)",YOL033W,chrXV,263475,265085
CDS,,,,chrXV,263475,265085
ORF,Verified,OverProducer of Inositol,YOL032W,chrXV,265429,266169
CDS,,,,chrXV,265429,266169
ORF,Verified,Suppressor of the Ire1/Lhs1 double mutant,YOL031C,chrXV,266264,267529
CDS,,,,chrXV,266264,267529
ORF,Verified,Glycophospholipid-Anchored Surface protein,YOL030W,chrXV,268187,269641
CDS,,,,chrXV,268187,269641
ORF,Uncharacterized,,YOL029C,chrXV,269815,270420
CDS,,,,chrXV,269815,270420
ORF,Verified,Yeast AP-1,YOL028C,chrXV,270633,271370
CDS,,,,chrXV,270633,271370
ORF,Verified,Mitochondrial Distribution and Morphology,YOL027C,chrXV,272003,273724
CDS,,,,chrXV,272003,273724
ORF,Verified,Mitochondrial IMport,YOL026C,chrXV,274012,274353
CDS,,,,chrXV,274012,274353
tRNA gene,,,YNCO0008W,chrXV,274673,274773
noncoding_exon,,,,chrXV,274673,274709
intron,,,,chrXV,274710,274728
noncoding_exon,,,,chrXV,274729,274773
ORF,Verified,Longevity Assurance Gene,YOL025W,chrXV,274957,276939
CDS,,,,chrXV,274957,276939
ORF,Uncharacterized,,YOL024W,chrXV,277086,277604
CDS,,,,chrXV,277086,277604
ARS,,,ARS1511,chrXV,277530,277778
ARS_consensus_sequence,,,,chrXV,277717,277733
ORF,Verified,Initiation Factor of Mitochondria,YOL023W,chrXV,278056,280086
CDS,,,,chrXV,278056,280086
ORF,Verified,Twenty S rRNA accumulation,YOL022C,chrXV,280272,281498
CDS,,,,chrXV,280272,281498
tRNA gene,,,YNCO0009W,chrXV,282164,282234
noncoding_exon,,,,chrXV,282164,282234
ORF,Verified,homolog of S. pombe dis3 (chromosome DISjunction),YOL021C,chrXV,282421,285426
CDS,,,,chrXV,282421,285426
ORF,Verified,Tryptophan Amino acid Transporter,YOL020W,chrXV,286172,287950
CDS,,,,chrXV,286172,287950
tRNA gene,,SUPpressor,YNCO0010W,chrXV,288192,288280
noncoding_exon,,,,chrXV,288192,288230
intron,,,,chrXV,288231,288244
noncoding_exon,,,,chrXV,288245,288280
ORF,Uncharacterized,,YOL019W-A,chrXV,288420,288572
CDS,,,,chrXV,288420,288572
ORF,Verified,Target Of Sbf,YOL019W,chrXV,288898,290553
CDS,,,,chrXV,288898,290553
ORF,Verified,T-snare affecting a Late Golgi compartment,YOL018C,chrXV,290881,292074
CDS,,,,chrXV,290881,292074
ORF,Verified,Establishes Silent Chromatin,YOL017W,chrXV,292529,294673
CDS,,,,chrXV,292529,294673
ORF,Verified,CalModulin dependent protein Kinase,YOL016C,chrXV,294777,296120
CDS,,,,chrXV,294777,296120
ORF,Verified,Increased Recombination Centers,YOL015W,chrXV,297078,298838
CDS,,,,chrXV,297078,298838
ORF,Uncharacterized,,YOL014W,chrXV,299693,300067
CDS,,,,chrXV,299693,300067
long terminal repeat,,,YOLCdelta8,chrXV,300683,301021
ORF,Dubious,,YOL013W-B,chrXV,300690,300980
CDS,,,,chrXV,300690,300980
ORF,Uncharacterized,,YOL013W-A,chrXV,301047,301238
CDS,,,,chrXV,301047,301238
tRNA gene,,,YNCO0011W,chrXV,301097,301198
noncoding_exon,,,,chrXV,301097,301132
intron,,,,chrXV,301133,301162
noncoding_exon,,,,chrXV,301163,301198
ORF,Verified,HMG-coA Reductase Degradation,YOL013C,chrXV,301380,303035
CDS,,,,chrXV,301380,303035
ORF,Verified,Histone Two A Z1,YOL012C,chrXV,303579,303983
CDS,,,,chrXV,303579,303983
ORF,Verified,PhosphoLipase B,YOL011W,chrXV,305349,307409
CDS,,,,chrXV,305349,307409
ORF,Verified,Rna 3'-terminal phosphate Cyclase Like,YOL010W,chrXV,307938,309041
CDS,,,,chrXV,307938,309041
ORF,Verified,Mitochondrial Distribution and Morphology,YOL009C,chrXV,309324,310139
CDS,,,,chrXV,309324,310139
ARS,,,ARS1512,chrXV,309359,309925
ORF,Verified,COenzyme Q,YOL008W,chrXV,310312,310935
CDS,,,,chrXV,310312,310935
ORF,Verified,Chitin Synthesis Involved,YOL007C,chrXV,311342,312367
CDS,,,,chrXV,311342,312367
ORF,Verified,TOPoisomerase,YOL006C,chrXV,313078,315387
CDS,,,,chrXV,313078,315387
ORF,Verified,RNA Polymerase B,YOL005C,chrXV,315813,316175
CDS,,,,chrXV,315813,316175
ORF,Verified,Switch INdependent,YOL004W,chrXV,316938,321548
CDS,,,,chrXV,316938,321548
ORF,Verified,Protein Fatty Acyltransferase,YOL003C,chrXV,321858,322994
CDS,,,,chrXV,321858,322994
ORF,Verified,Implicated in Zinc Homeostasis,YOL002C,chrXV,323411,324364
CDS,,,,chrXV,323411,324364
ORF,Verified,PHOsphate metabolism,YOL001W,chrXV,325249,326130
CDS,,,,chrXV,325249,326130
centromere,,,CEN15,chrXV,326584,326702
centromere_DNA_Element_III,,,,chrXV,326584,326608
centromere_DNA_Element_II,,,,chrXV,326609,326692
centromere_DNA_Element_I,,,,chrXV,326693,326702
ORF,Verified,Ribosomal RNA Processing,YOR001W,chrXV,326832,329033
CDS,,,,chrXV,326832,329033
ORF,Verified,Asparagine-Linked Glycosylation,YOR002W,chrXV,329417,331051
CDS,,,,chrXV,329417,331051
ORF,Verified,Yeast Subtilisin-like Protease III,YOR003W,chrXV,331455,332891
CDS,,,,chrXV,331455,332891
ORF,Verified,U Three-associated Protein,YOR004W,chrXV,333592,334356
CDS,,,,chrXV,333592,334356
ORF,Verified,DNA Ligase,YOR005C,chrXV,334509,337343
CDS,,,,chrXV,334509,337343
ARS,,,ARS1513,chrXV,337424,337491
ORF,Verified,Twenty S rRNA accumulation,YOR006C,chrXV,337680,338621
CDS,,,,chrXV,337680,338621
ORF,Verified,Small Glutamine-rich Tetratricopeptide repeat-containing protein,YOR007C,chrXV,338938,339978
CDS,,,,chrXV,338938,339978
tRNA gene,,,YNCO0012C,chrXV,340299,340371
noncoding_exon,,,,chrXV,340299,340371
long terminal repeat,,,YORCdelta9,chrXV,340598,340898
ORF,Verified,Synthetic Lethal with Gap,YOR008C,chrXV,341278,342414
CDS,,,,chrXV,341278,342414
ORF,Uncharacterized,,YOR008C-A,chrXV,342857,343081
CDS,,,,chrXV,342857,343081
ORF,Dubious,,YOR008W-B,chrXV,343929,344030
CDS,,,,chrXV,343929,344030
ORF,Verified,TIp1-Related,YOR009W,chrXV,344335,345798
CDS,,,,chrXV,344335,345798
ORF,Verified,TIp1-Related,YOR010C,chrXV,346195,346950
CDS,,,,chrXV,346195,346950
ORF,Verified,ABC protein involved in Uptake of Sterols,YOR011W,chrXV,349679,353863
CDS,,,,chrXV,349679,353863
tRNA gene,,,YNCO0013C,chrXV,354041,354113
noncoding_exon,,,,chrXV,354041,354113
long terminal repeat,,,YORWsigma2,chrXV,354128,354466
long terminal repeat,,,YORWdelta10,chrXV,354681,354958
ORF,Uncharacterized,,YOR011W-A,chrXV,355652,355858
CDS,,,,chrXV,355652,355858
ORF,Uncharacterized,,YOR012W,chrXV,356543,356956
CDS,,,,chrXV,356543,356956
ORF,Dubious,Increased Recombination Centers,YOR013W,chrXV,356751,357221
CDS,,,,chrXV,356751,357221
ORF,Verified,Rox Three Suppressor,YOR014W,chrXV,357674,359947
CDS,,,,chrXV,357674,359947
ORF,Uncharacterized,,YOR015W,chrXV,359993,360352
CDS,,,,chrXV,359993,360352
ORF,Verified,Emp24p/Erv25p Related Protein,YOR016C,chrXV,360461,361084
CDS,,,,chrXV,360461,361084
ORF,Verified,PETite colonies,YOR017W,chrXV,361412,363814
CDS,,,,chrXV,361412,363814
ORF,Verified,Resistance to O-Dinitrobenzene,YOR018W,chrXV,364369,366882
CDS,,,,chrXV,364369,366882
ORF,Verified,,YOR019W,chrXV,368127,370319
CDS,,,,chrXV,368127,370319
ORF,Verified,Heat Shock Protein,YOR020C,chrXV,370524,370844
CDS,,,,chrXV,370524,370844
ORF,Verified,Mitochondrial Class One protein of 10 kDa,YOR020W-A,chrXV,371685,371957
CDS,,,,chrXV,371685,371957
ORF,Verified,Spout Family Methyltransferase 1,YOR021C,chrXV,372798,373439
CDS,,,,chrXV,372798,373439
ORF,Verified,DDHD Domain-containing Lipase,YOR022C,chrXV,373710,375857
CDS,,,,chrXV,373710,375857
ORF,Verified,Ada Histone acetyltransferase complex Component,YOR023C,chrXV,376012,377712
CDS,,,,chrXV,376012,377712
ORF,Dubious,,YOR024W,chrXV,377847,378170
CDS,,,,chrXV,377847,378170
ORF,Verified,Homolog of SIR Two (SIR2),YOR025W,chrXV,378219,379562
CDS,,,,chrXV,378219,379562
ORF,Verified,Budding Uninhibited by Benzimidazole,YOR026W,chrXV,379781,380806
CDS,,,,chrXV,379781,380806
ORF,Verified,STress Inducible,YOR027W,chrXV,381053,382822
CDS,,,,chrXV,381053,382822
ORF,Verified,Chromosome INstability,YOR028C,chrXV,383533,384420
CDS,,,,chrXV,383533,384420
ORF,Uncharacterized,,YOR029W,chrXV,384600,384935
CDS,,,,chrXV,384600,384935
ORF,Verified,Defective for Filamentous Growth,YOR030W,chrXV,386825,388684
CDS,,,,chrXV,386825,388684
blocked reading frame,,Copper-Resistant Suppressor,YOR031W,chrXV,389213,389422
CDS,,,,chrXV,389213,389422
ORF,Verified,High-copy Mep Suppressor,YOR032C,chrXV,389771,391075
CDS,,,,chrXV,389771,391075
